date,long_ret,short_ret,Dummy,long_n_stocks,short_n_stocks,ls_ret,benchmark_ret,ls_abnormal_ret,long_abnormal_ret,short_abnormal_ret,lag_ls_abnormal_ret,lead_ls_abnormal_ret,weekly_sentiment
2024-05-03,0.005960426540174782,0.0906989414944767,1,24,11,-0.08473851495430192,0.036313642849084005,-0.12105215780338592,-0.030353216308909223,0.054385298645392696,-0.0035091238661682685,0.07106454536908366,0.4585717678070068
2024-05-10,-0.003318078901169508,-0.07789531454682791,1,24,11,0.07457723564565841,0.003512690276574748,0.07106454536908366,-0.0068307691777442555,-0.08140800482340266,-0.12105215780338592,1.1150907381277415,0.47272526676004584
2024-05-17,1.135465465773338,0.0036413799757975015,1,24,9,1.1318240857975406,0.01673334766979906,1.1150907381277415,1.118732118103539,-0.013091967694001557,0.07106454536908366,0.04488991275377297,0.056215760566420477
2024-05-24,-0.05731909376769349,-0.08793416678102793,1,24,10,0.030615073013334444,-0.014274839740438527,0.04488991275377297,-0.04304425402725496,-0.0736593270405894,1.1150907381277415,-0.0779417059462894,0.24216436222195625
2024-05-31,-0.08476176416807413,-0.007757200971020018,1,23,10,-0.07700456319705411,0.0009371427492352868,-0.0779417059462894,-0.08569890691730941,-0.008694343720255305,0.04488991275377297,-0.026432037382841916,0.1995893120765686
2024-06-07,-0.10493101227176758,-0.048286182783474754,1,22,10,-0.05664482948829283,-0.030212792105450914,-0.026432037382841916,-0.07471822016631667,-0.01807339067802384,-0.0779417059462894,-0.034611480051870085,0.13852860710837625
2024-06-14,-0.041409392127061344,-0.000406348599221229,1,22,10,-0.041003043527840115,-0.00639156347597003,-0.034611480051870085,-0.035017828651091314,0.005985214876748801,-0.026432037382841916,-0.03973383689000729,0.0939861469798618
2024-06-21,-0.08301306729830105,-0.03645903882467318,1,21,13,-0.04655402847362786,-0.006820191583620572,-0.03973383689000729,-0.07619287571468047,-0.02963884724105261,-0.034611480051870085,0.03829880845507738,0.3977981408437093
2024-06-28,0.03618666078950821,-0.01878927034633655,1,21,14,0.05497593113584476,0.016677122680767376,0.03829880845507738,0.019509538108740836,-0.03546639302710393,-0.03973383689000729,0.08264033749825445,0.37486617267131805
2024-07-05,0.02392519783965603,-0.04301338036761025,1,20,13,0.06693857820726629,-0.01570175929098816,0.08264033749825445,0.039626957130644194,-0.027311621076622092,0.03829880845507738,-0.11476416394370681,0.45100933909416197
2024-07-12,0.06386006216516449,0.09547654024735297,1,20,15,-0.03161647808218848,0.08314768586151833,-0.11476416394370681,-0.01928762369635384,0.012328854385834642,0.08264033749825445,0.0021297302625254075,0.15301502346992493
2024-07-19,-0.04363776034465051,-0.0626342667001967,1,20,10,0.018996506355546193,0.016866776093020786,0.0021297302625254075,-0.06050453643767129,-0.07950104279321749,-0.11476416394370681,-0.17980516673787766,0.0
2024-07-26,-0.05900209301924192,0.075006344327904,1,21,10,-0.1340084373471459,0.04579672939073176,-0.17980516673787766,-0.10479882240997368,0.029209614937172237,0.0021297302625254075,0.08846418150431701,0.3090118711644953
2024-08-02,-0.158080648249222,-0.1630630606598246,1,21,13,0.004982412410602599,-0.08348176909371441,0.08846418150431701,-0.07459887915550759,-0.07958129156611018,-0.17980516673787766,0.057197330919779896,0.22491332462855748
2024-08-09,-0.07329942623428005,-0.0968990179148983,1,22,17,0.023599591680618245,-0.03359773923916165,0.057197330919779896,-0.039701686995118404,-0.06330127867573665,0.08846418150431701,-0.05218215212909671,0.3111909988679384
2024-08-16,0.02321254140842692,0.03512575439570934,1,22,16,-0.011913212987282422,0.040268939141814286,-0.05218215212909671,-0.017056397733387366,-0.005143184746104944,0.057197330919779896,-0.14363329181940176,0.28931262095769245
2024-08-23,0.012208778438130482,0.1125974177776323,1,21,14,-0.10038863933950182,0.04324465247989995,-0.14363329181940176,-0.031035874041769468,0.06935276529773235,-0.05218215212909671,-0.034307606185822806,0.45785709470510483
2024-08-30,-0.05067712195616822,-0.014840346916750308,1,21,13,-0.035836775039417915,-0.0015291688535951087,-0.034307606185822806,-0.04914795310257311,-0.0133111780631552,-0.14363329181940176,0.0915056382876042,0.25698525458574295
2024-09-06,-0.06465522194467435,-0.09932881562301894,1,21,15,0.03467359367834459,-0.05683204460925961,0.0915056382876042,-0.007823177335414738,-0.04249677101375933,-0.034307606185822806,-0.20233045152364665,0.38119012117385864
2024-09-13,0.0018753671505316164,0.15300923079104095,1,21,14,-0.15113386364050935,0.0511965878831373,-0.20233045152364665,-0.04932122073260568,0.10181264290790365,0.0915056382876042,-0.013224724769132331,0.14075803118092672
2024-09-20,-0.028365419867047055,-0.028312596518189192,1,20,11,-5.282334885786319e-05,0.013171901420274468,-0.013224724769132331,-0.04153732128732152,-0.04148449793846366,-0.20233045152364665,0.008157425424750429,0.4263280689716339
2024-09-27,0.021538123927837716,0.023351713140679933,1,20,13,-0.001813589212842217,-0.009971014637592646,0.008157425424750429,0.03150913856543036,0.03332272777827258,-0.013224724769132331,-0.05969275734525939,0.3904386924372779
2024-10-04,-0.035259200646422906,0.029069595010347532,1,20,12,-0.06432879565677044,-0.004636038311511048,-0.05969275734525939,-0.030623162334911858,0.03370563332185858,0.008157425424750429,0.00774923581005579,0.4894504222002896
2024-10-11,0.003117744748983254,-0.017460481985593926,1,19,12,0.02057822673457718,0.012828990924521388,0.00774923581005579,-0.009711246175538134,-0.030289472910115314,-0.05969275734525939,0.002020170358214543,0.254824198782444
2024-10-18,0.03207807428543227,-0.005520972664487599,1,19,12,0.037599046949919876,0.03557887659170533,0.002020170358214543,-0.0035008023062730598,-0.041099849256192936,0.00774923581005579,0.012813639857384485,0.3689488300255367
2024-10-25,-0.05203768830417684,-0.0334551854204301,1,18,14,-0.018582502883746743,-0.03139614274113123,0.012813639857384485,-0.020641545563045614,-0.002059042679298871,0.002020170358214543,-0.006588837986053414,0.41332680649227566
2024-11-01,-0.021182345119650572,-0.015558626151320717,1,18,12,-0.005623718968329855,0.0009651190177235591,-0.006588837986053414,-0.02214746413737413,-0.016523745169044278,0.012813639857384485,-0.1347649555335542,0.27526478206410127
2024-11-08,0.0003792524678775334,0.04305906771073313,1,19,10,-0.0426798152428556,0.09208514029069859,-0.1347649555335542,-0.09170588782282105,-0.049026072579965455,-0.006588837986053414,0.1383986730444775,0.20498024991580419
2024-11-15,-0.05742798103174403,-0.14498410680300827,1,20,8,0.08755612577126425,-0.050842547273213246,0.1383986730444775,-0.0065854337585307815,-0.09414155952979503,-0.1347649555335542,0.0053231202710086675,0.25702617565790814
2024-11-22,0.07844420019771396,0.02087271208688129,1,20,9,0.05757148811083267,0.052248367839824006,0.0053231202710086675,0.026195832357889956,-0.03137565575294272,0.1383986730444775,0.14222838212774522,-0.06505383196331206
2024-11-29,0.21458059144618064,0.05253508144075723,1,19,8,0.16204551000542342,0.019817127877678198,0.14222838212774522,0.19476346356850244,0.03271795356307903,0.0053231202710086675,0.1015268249207164,0.23895937701066336
2024-12-06,0.05863167393530894,-0.038705477951149134,1,19,9,0.09733715188645807,-0.004189673034258323,0.1015268249207164,0.06282134696956726,-0.03451580491689081,0.14222838212774522,0.021033842895178692,0.022069907188415526
2024-12-13,-0.06126567766075337,-0.05538614655413035,1,20,11,-0.005879531106623023,-0.026913374001801715,0.021033842895178692,-0.03435230365895166,-0.028472772552328635,0.1015268249207164,0.23138112090835156,0.41481594349208634
2024-12-20,0.10035523804592075,-0.10098772464827178,1,20,16,0.20134296269419255,-0.030038158214159005,0.23138112090835156,0.13039339626007976,-0.07094956643411278,0.021033842895178692,0.22938983907398006,0.25184787722194896
2024-12-27,0.24719971809471564,0.004939063410017114,1,17,15,0.2422606546846985,0.012870815610718456,0.22938983907398006,0.23432890248399718,-0.007931752200701341,0.23138112090835156,,0.24785576171653215
